run_id,prompt_id,language,variant_type,base_prompt,response_tokens,timestamp
run_20260316T175410_eb5c4a5b,43,en,short,when was indiana jones and the last crusade filmed,64.0,2026-03-16T17:57:09.316951+00:00
run_20260316T175410_eb5c4a5b,44,en,base,who played kathy on malcolm in the middle,64.0,2026-03-16T17:57:10.158814+00:00
run_20260316T175410_eb5c4a5b,44,en,paraphrase,who played kathy on malcolm in the middle,64.0,2026-03-16T17:57:10.970404+00:00
run_20260316T175410_eb5c4a5b,44,en,instruction,who played kathy on malcolm in the middle,22.0,2026-03-16T17:57:11.494274+00:00
run_20260316T175410_eb5c4a5b,44,en,context,who played kathy on malcolm in the middle,38.0,2026-03-16T17:57:12.129035+00:00
run_20260316T175410_eb5c4a5b,44,en,short,who played kathy on malcolm in the middle,64.0,2026-03-16T17:57:12.947642+00:00
run_20260316T175410_eb5c4a5b,45,en,base,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T17:57:13.768521+00:00
run_20260316T175410_eb5c4a5b,45,en,paraphrase,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T17:57:14.584192+00:00
run_20260316T175410_eb5c4a5b,45,en,instruction,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T17:57:15.428223+00:00
run_20260316T175410_eb5c4a5b,45,en,context,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T17:57:16.238881+00:00
run_20260316T175410_eb5c4a5b,45,en,short,former world number one tennis player who coached roger federer in 2014,64.0,2026-03-16T17:57:17.053411+00:00
run_20260316T175410_eb5c4a5b,46,en,base,who wrote scary stories to tell in the dark,64.0,2026-03-16T17:57:17.867355+00:00
run_20260316T175410_eb5c4a5b,46,en,paraphrase,who wrote scary stories to tell in the dark,64.0,2026-03-16T17:57:18.677053+00:00
run_20260316T175410_eb5c4a5b,46,en,instruction,who wrote scary stories to tell in the dark,64.0,2026-03-16T17:57:19.492578+00:00
run_20260316T175410_eb5c4a5b,46,en,context,who wrote scary stories to tell in the dark,43.0,2026-03-16T17:57:20.157754+00:00
run_20260316T175410_eb5c4a5b,46,en,short,who wrote scary stories to tell in the dark,64.0,2026-03-16T17:57:20.970348+00:00
run_20260316T175410_eb5c4a5b,47,en,base,who plays coop in wet hot american summer,64.0,2026-03-16T17:57:21.801595+00:00
run_20260316T175410_eb5c4a5b,47,en,paraphrase,who plays coop in wet hot american summer,64.0,2026-03-16T17:57:22.613418+00:00
run_20260316T175410_eb5c4a5b,47,en,instruction,who plays coop in wet hot american summer,27.0,2026-03-16T17:57:23.165842+00:00
run_20260316T175410_eb5c4a5b,47,en,context,who plays coop in wet hot american summer,29.0,2026-03-16T17:57:23.744134+00:00
run_20260316T175410_eb5c4a5b,47,en,short,who plays coop in wet hot american summer,64.0,2026-03-16T17:57:24.595570+00:00
run_20260316T175410_eb5c4a5b,48,en,base,how many chapters are in the book of james in the bible,64.0,2026-03-16T17:57:25.411451+00:00
run_20260316T175410_eb5c4a5b,48,en,paraphrase,how many chapters are in the book of james in the bible,64.0,2026-03-16T17:57:26.222492+00:00
run_20260316T175410_eb5c4a5b,48,en,instruction,how many chapters are in the book of james in the bible,64.0,2026-03-16T17:57:27.039880+00:00
run_20260316T175410_eb5c4a5b,48,en,context,how many chapters are in the book of james in the bible,15.0,2026-03-16T17:57:27.509325+00:00
run_20260316T175410_eb5c4a5b,48,en,short,how many chapters are in the book of james in the bible,64.0,2026-03-16T17:57:28.317780+00:00
run_20260316T175410_eb5c4a5b,49,en,base,who sang theme song for star trek enterprise,64.0,2026-03-16T17:57:29.130123+00:00
run_20260316T175410_eb5c4a5b,49,en,paraphrase,who sang theme song for star trek enterprise,64.0,2026-03-16T17:57:29.936115+00:00
run_20260316T175410_eb5c4a5b,49,en,instruction,who sang theme song for star trek enterprise,64.0,2026-03-16T17:57:30.751044+00:00
run_20260316T175410_eb5c4a5b,49,en,context,who sang theme song for star trek enterprise,64.0,2026-03-16T17:57:31.562208+00:00
run_20260316T175410_eb5c4a5b,49,en,short,who sang theme song for star trek enterprise,64.0,2026-03-16T17:57:32.377783+00:00
run_20260316T175410_eb5c4a5b,50,en,base,who plays jack thornton in when calls the heart,64.0,2026-03-16T17:57:33.187091+00:00
run_20260316T175410_eb5c4a5b,50,en,paraphrase,who plays jack thornton in when calls the heart,64.0,2026-03-16T17:57:34.018509+00:00
run_20260316T175410_eb5c4a5b,50,en,instruction,who plays jack thornton in when calls the heart,64.0,2026-03-16T17:57:34.828541+00:00
run_20260316T175410_eb5c4a5b,50,en,context,who plays jack thornton in when calls the heart,45.0,2026-03-16T17:57:35.530949+00:00
run_20260316T175410_eb5c4a5b,50,en,short,who plays jack thornton in when calls the heart,64.0,2026-03-16T17:57:36.339952+00:00
run_20260316T175410_eb5c4a5b,51,en,base,when did drinking and driving become illegal in the us,64.0,2026-03-16T17:57:37.149683+00:00
run_20260316T175410_eb5c4a5b,51,en,paraphrase,when did drinking and driving become illegal in the us,64.0,2026-03-16T17:57:37.959750+00:00
run_20260316T175410_eb5c4a5b,51,en,instruction,when did drinking and driving become illegal in the us,64.0,2026-03-16T17:57:38.783667+00:00
run_20260316T175410_eb5c4a5b,51,en,context,when did drinking and driving become illegal in the us,34.0,2026-03-16T17:57:39.390658+00:00
run_20260316T175410_eb5c4a5b,51,en,short,when did drinking and driving become illegal in the us,64.0,2026-03-16T17:57:40.219861+00:00
run_20260316T175410_eb5c4a5b,52,en,base,who is the first governor general of british india,64.0,2026-03-16T17:57:41.031438+00:00
run_20260316T175410_eb5c4a5b,52,en,paraphrase,who is the first governor general of british india,64.0,2026-03-16T17:57:41.851808+00:00
run_20260316T175410_eb5c4a5b,52,en,instruction,who is the first governor general of british india,64.0,2026-03-16T17:57:42.670092+00:00
run_20260316T175410_eb5c4a5b,52,en,context,who is the first governor general of british india,64.0,2026-03-16T17:57:43.480006+00:00
run_20260316T175410_eb5c4a5b,52,en,short,who is the first governor general of british india,64.0,2026-03-16T17:57:44.286859+00:00
run_20260316T175410_eb5c4a5b,53,en,base,who won the first season of project runway,64.0,2026-03-16T17:57:45.161992+00:00
run_20260316T175410_eb5c4a5b,53,en,paraphrase,who won the first season of project runway,64.0,2026-03-16T17:57:45.979235+00:00
run_20260316T175410_eb5c4a5b,53,en,instruction,who won the first season of project runway,64.0,2026-03-16T17:57:46.791852+00:00
run_20260316T175410_eb5c4a5b,53,en,context,who won the first season of project runway,64.0,2026-03-16T17:57:47.598001+00:00
run_20260316T175410_eb5c4a5b,53,en,short,who won the first season of project runway,64.0,2026-03-16T17:57:48.408551+00:00
run_20260316T175410_eb5c4a5b,54,en,base,pictures of the lion from the wizard of oz,64.0,2026-03-16T17:57:49.217489+00:00
run_20260316T175410_eb5c4a5b,54,en,paraphrase,pictures of the lion from the wizard of oz,64.0,2026-03-16T17:57:50.031420+00:00
run_20260316T175410_eb5c4a5b,54,en,instruction,pictures of the lion from the wizard of oz,64.0,2026-03-16T17:57:50.843494+00:00
run_20260316T175410_eb5c4a5b,54,en,context,pictures of the lion from the wizard of oz,64.0,2026-03-16T17:57:51.658077+00:00
run_20260316T175410_eb5c4a5b,54,en,short,pictures of the lion from the wizard of oz,64.0,2026-03-16T17:57:52.474879+00:00
run_20260316T175410_eb5c4a5b,55,en,base,who plays barney stinson in how i met your mother,64.0,2026-03-16T17:57:53.293601+00:00
run_20260316T175410_eb5c4a5b,55,en,paraphrase,who plays barney stinson in how i met your mother,46.0,2026-03-16T17:57:53.977941+00:00
run_20260316T175410_eb5c4a5b,55,en,instruction,who plays barney stinson in how i met your mother,64.0,2026-03-16T17:57:54.784948+00:00
run_20260316T175410_eb5c4a5b,55,en,context,who plays barney stinson in how i met your mother,46.0,2026-03-16T17:57:55.470276+00:00
run_20260316T175410_eb5c4a5b,55,en,short,who plays barney stinson in how i met your mother,60.0,2026-03-16T17:57:56.252574+00:00
run_20260316T175410_eb5c4a5b,56,en,base,who did the voice for popeye the sailor man,64.0,2026-03-16T17:57:57.062468+00:00
run_20260316T175410_eb5c4a5b,56,en,paraphrase,who did the voice for popeye the sailor man,64.0,2026-03-16T17:57:57.902343+00:00
run_20260316T175410_eb5c4a5b,56,en,instruction,who did the voice for popeye the sailor man,51.0,2026-03-16T17:57:58.621963+00:00
run_20260316T175410_eb5c4a5b,56,en,context,who did the voice for popeye the sailor man,42.0,2026-03-16T17:57:59.280506+00:00
run_20260316T175410_eb5c4a5b,56,en,short,who did the voice for popeye the sailor man,64.0,2026-03-16T17:58:00.090416+00:00
run_20260316T175410_eb5c4a5b,57,en,base,when did the movie justice league come out,64.0,2026-03-16T17:58:00.911642+00:00
run_20260316T175410_eb5c4a5b,57,en,paraphrase,when did the movie justice league come out,64.0,2026-03-16T17:58:01.719244+00:00
run_20260316T175410_eb5c4a5b,57,en,instruction,when did the movie justice league come out,22.0,2026-03-16T17:58:02.236668+00:00
run_20260316T175410_eb5c4a5b,57,en,context,when did the movie justice league come out,17.0,2026-03-16T17:58:02.717940+00:00
run_20260316T175410_eb5c4a5b,57,en,short,when did the movie justice league come out,64.0,2026-03-16T17:58:03.526335+00:00
run_20260316T175410_eb5c4a5b,58,en,base,who was president of the united states in 1938,64.0,2026-03-16T17:58:04.335742+00:00
run_20260316T175410_eb5c4a5b,58,en,paraphrase,who was president of the united states in 1938,64.0,2026-03-16T17:58:05.145323+00:00
run_20260316T175410_eb5c4a5b,58,en,instruction,who was president of the united states in 1938,64.0,2026-03-16T17:58:05.953064+00:00
run_20260316T175410_eb5c4a5b,58,en,context,who was president of the united states in 1938,42.0,2026-03-16T17:58:06.611746+00:00
run_20260316T175410_eb5c4a5b,58,en,short,who was president of the united states in 1938,64.0,2026-03-16T17:58:07.418727+00:00
run_20260316T175410_eb5c4a5b,59,en,base,when was the last time the olympics were in japan,64.0,2026-03-16T17:58:08.232754+00:00
run_20260316T175410_eb5c4a5b,59,en,paraphrase,when was the last time the olympics were in japan,57.0,2026-03-16T17:58:09.006377+00:00
run_20260316T175410_eb5c4a5b,59,en,instruction,when was the last time the olympics were in japan,64.0,2026-03-16T17:58:09.823770+00:00
run_20260316T175410_eb5c4a5b,59,en,context,when was the last time the olympics were in japan,25.0,2026-03-16T17:58:10.365932+00:00
run_20260316T175410_eb5c4a5b,59,en,short,when was the last time the olympics were in japan,64.0,2026-03-16T17:58:11.173502+00:00
run_20260316T175410_eb5c4a5b,60,en,base,where is the red dog saloon in alaska,64.0,2026-03-16T17:58:11.987911+00:00
run_20260316T175410_eb5c4a5b,60,en,paraphrase,where is the red dog saloon in alaska,64.0,2026-03-16T17:58:12.803713+00:00
run_20260316T175410_eb5c4a5b,60,en,instruction,where is the red dog saloon in alaska,64.0,2026-03-16T17:58:13.612860+00:00
run_20260316T175410_eb5c4a5b,60,en,context,where is the red dog saloon in alaska,31.0,2026-03-16T17:58:14.218104+00:00
run_20260316T175410_eb5c4a5b,60,en,short,where is the red dog saloon in alaska,64.0,2026-03-16T17:58:15.032031+00:00
run_20260316T175410_eb5c4a5b,61,en,base,when was havana made the capital of cuba,64.0,2026-03-16T17:58:15.846052+00:00
run_20260316T175410_eb5c4a5b,61,en,paraphrase,when was havana made the capital of cuba,60.0,2026-03-16T17:58:16.628430+00:00
run_20260316T175410_eb5c4a5b,61,en,instruction,when was havana made the capital of cuba,64.0,2026-03-16T17:58:17.461777+00:00
run_20260316T175410_eb5c4a5b,61,en,context,when was havana made the capital of cuba,15.0,2026-03-16T17:58:17.932999+00:00
run_20260316T175410_eb5c4a5b,61,en,short,when was havana made the capital of cuba,64.0,2026-03-16T17:58:18.745752+00:00
run_20260316T175410_eb5c4a5b,62,en,base,who sang the song little red riding hood,64.0,2026-03-16T17:58:19.555889+00:00
run_20260316T175410_eb5c4a5b,62,en,paraphrase,who sang the song little red riding hood,64.0,2026-03-16T17:58:20.368117+00:00
run_20260316T175410_eb5c4a5b,62,en,instruction,who sang the song little red riding hood,64.0,2026-03-16T17:58:21.174808+00:00
run_20260316T175410_eb5c4a5b,62,en,context,who sang the song little red riding hood,64.0,2026-03-16T17:58:21.982880+00:00
run_20260316T175410_eb5c4a5b,62,en,short,who sang the song little red riding hood,64.0,2026-03-16T17:58:22.790784+00:00
run_20260316T175410_eb5c4a5b,63,en,base,how do i get photo id in australia,64.0,2026-03-16T17:58:23.600939+00:00
run_20260316T175410_eb5c4a5b,63,en,paraphrase,how do i get photo id in australia,64.0,2026-03-16T17:58:24.411910+00:00
run_20260316T175410_eb5c4a5b,63,en,instruction,how do i get photo id in australia,64.0,2026-03-16T17:58:25.220950+00:00
run_20260316T175410_eb5c4a5b,63,en,context,how do i get photo id in australia,64.0,2026-03-16T17:58:26.027330+00:00
run_20260316T175410_eb5c4a5b,63,en,short,how do i get photo id in australia,64.0,2026-03-16T17:58:26.835792+00:00
run_20260316T175410_eb5c4a5b,64,en,base,who won the spain vs canada little league game,64.0,2026-03-16T17:58:27.646219+00:00
run_20260316T175410_eb5c4a5b,64,en,paraphrase,who won the spain vs canada little league game,64.0,2026-03-16T17:58:28.465808+00:00
run_20260316T175410_eb5c4a5b,64,en,instruction,who won the spain vs canada little league game,64.0,2026-03-16T17:58:29.273906+00:00
run_20260316T175410_eb5c4a5b,64,en,context,who won the spain vs canada little league game,44.0,2026-03-16T17:58:29.943840+00:00
run_20260316T175410_eb5c4a5b,64,en,short,who won the spain vs canada little league game,64.0,2026-03-16T17:58:30.752908+00:00
run_20260316T175410_eb5c4a5b,65,en,base,who sings let's marvin gaye and get it on,64.0,2026-03-16T17:58:31.570329+00:00
run_20260316T175410_eb5c4a5b,65,en,paraphrase,who sings let's marvin gaye and get it on,64.0,2026-03-16T17:58:32.544041+00:00
run_20260316T175410_eb5c4a5b,65,en,instruction,who sings let's marvin gaye and get it on,64.0,2026-03-16T17:58:33.358110+00:00
run_20260316T175410_eb5c4a5b,65,en,context,who sings let's marvin gaye and get it on,64.0,2026-03-16T17:58:34.167048+00:00
run_20260316T175410_eb5c4a5b,65,en,short,who sings let's marvin gaye and get it on,64.0,2026-03-16T17:58:34.977401+00:00
run_20260316T175410_eb5c4a5b,66,en,base,who won britain's got talent season 12 episode 18,64.0,2026-03-16T17:58:35.783339+00:00
run_20260316T175410_eb5c4a5b,66,en,paraphrase,who won britain's got talent season 12 episode 18,64.0,2026-03-16T17:58:36.602565+00:00
run_20260316T175410_eb5c4a5b,66,en,instruction,who won britain's got talent season 12 episode 18,64.0,2026-03-16T17:58:37.421780+00:00
run_20260316T175410_eb5c4a5b,66,en,context,who won britain's got talent season 12 episode 18,41.0,2026-03-16T17:58:38.080413+00:00
run_20260316T175410_eb5c4a5b,66,en,short,who won britain's got talent season 12 episode 18,64.0,2026-03-16T17:58:38.896387+00:00
run_20260316T175410_eb5c4a5b,67,en,base,how to watch 2018 world cup in australia,64.0,2026-03-16T17:58:39.730263+00:00
run_20260316T175410_eb5c4a5b,67,en,paraphrase,how to watch 2018 world cup in australia,64.0,2026-03-16T17:58:40.542813+00:00
run_20260316T175410_eb5c4a5b,67,en,instruction,how to watch 2018 world cup in australia,64.0,2026-03-16T17:58:41.404383+00:00
run_20260316T175410_eb5c4a5b,67,en,context,how to watch 2018 world cup in australia,64.0,2026-03-16T17:58:42.215175+00:00
run_20260316T175410_eb5c4a5b,67,en,short,how to watch 2018 world cup in australia,64.0,2026-03-16T17:58:43.033038+00:00
run_20260316T175410_eb5c4a5b,68,en,base,who is the current manager of the detroit tigers,40.0,2026-03-16T17:58:43.679705+00:00
run_20260316T175410_eb5c4a5b,68,en,paraphrase,who is the current manager of the detroit tigers,37.0,2026-03-16T17:58:44.325097+00:00
run_20260316T175410_eb5c4a5b,68,en,instruction,who is the current manager of the detroit tigers,56.0,2026-03-16T17:58:45.079975+00:00
run_20260316T175410_eb5c4a5b,68,en,context,who is the current manager of the detroit tigers,27.0,2026-03-16T17:58:45.635699+00:00
run_20260316T175410_eb5c4a5b,68,en,short,who is the current manager of the detroit tigers,49.0,2026-03-16T17:58:46.352972+00:00
run_20260316T175410_eb5c4a5b,69,en,base,show me a picture of the warner brothers,64.0,2026-03-16T17:58:47.160727+00:00
run_20260316T175410_eb5c4a5b,69,en,paraphrase,show me a picture of the warner brothers,64.0,2026-03-16T17:58:47.993322+00:00
run_20260316T175410_eb5c4a5b,69,en,instruction,show me a picture of the warner brothers,64.0,2026-03-16T17:58:48.810290+00:00
run_20260316T175410_eb5c4a5b,69,en,context,show me a picture of the warner brothers,64.0,2026-03-16T17:58:49.617099+00:00
run_20260316T175410_eb5c4a5b,69,en,short,show me a picture of the warner brothers,64.0,2026-03-16T17:58:50.432355+00:00
run_20260316T175410_eb5c4a5b,70,en,base,who sang you are my sunshine my only sunshine,64.0,2026-03-16T17:58:51.239546+00:00
run_20260316T175410_eb5c4a5b,70,en,paraphrase,who sang you are my sunshine my only sunshine,64.0,2026-03-16T17:58:52.062248+00:00
run_20260316T175410_eb5c4a5b,70,en,instruction,who sang you are my sunshine my only sunshine,64.0,2026-03-16T17:58:52.889780+00:00
